Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Saint Kitts and Nevis",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saint Lucia",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saint Martin (France)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saint Vincent and Grenadines",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,89.05134035,83.81407695,63.33076303,58.09541632,52.43221984,49.59186112,46.69386704,41.07779891,35.04759286,32.29262777,30.66445421,29.96842178,30.16117603,31.45423886,33.38457662,35.8794917,41.73250006,46.7519269,46.75192287
Suriname,163.3313206,227.3508645,180.2316602,152.3838597,114.8993362,123.776603,44.07015851,23.05929723,35.46832858,30.80387766,23.3266369,9.75393763,6.930024268,9.018370755,4.907059558,0.980819529,0.910910551,0.474709834,0.340883712
Sweden,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syria,0.000365612,0.00375748,0.000877982,0.000114842,5.61E-05,,,,,,,,,,,,,,
Tajikistan,9.181925324,5.395705612,2.869693106,2.484350378,1.612411796,1.018242819,0.581278423,0.269189845,0.132053549,0.066671355,0.04415011,0.025282316,0.006843599,0.001114427,0.000725573,,,,
Tanzania,342.6803291,331.2141573,301.0948983,277.2003561,252.1466025,228.9417179,205.8321006,184.5347025,171.0002766,157.1147957,145.4565602,132.4801548,116.2452376,111.7792266,118.944116,121.7437032,123.5653161,123.9576333,124.2653353
Thailand,6.576333637,5.268831232,3.664701713,3.04960907,2.164000597,2.399161043,2.425709154,2.641804498,2.454485134,2.805390966,2.547238611,1.943192318,2.530085206,2.575313736,2.919903507,1.336487465,1.027724808,0.952924538,0.362967232
"Timor Leste",122.5470512,118.0084946,84.78728565,51.89696497,181.262923,120.7687763,126.7688877,115.1885852,135.1607834,102.0738814,99.7400976,31.26853632,7.26352033,1.559909946,0.514273349,0.123541829,0.113363657,0.031642944,
Togo,442.0208244,439.8628681,440.3144867,451.1358791,466.2323031,470.3770357,460.0660676,434.4946929,379.9032682,326.8781476,308.876782,313.4008668,349.7015784,385.3867035,384.682986,364.3139398,324.8601323,278.1997372,267.3086076
Tonga,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Trinidad and Tobago",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,2.781094397,2.591255352,2.41448236,2.146742489,1.217252756,0.472163642,0.178108258,0.069204611,0.036266642,0.008196914,,,,,,,,,
Turkmenistan,0.005314287,0.001752815,0.00390454,0.001503517,0.000637837,0.00021032,0.000207895,,,,,,,,,,,,
"Turks and Caicos",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,495.2515118,516.3422209,508.3915171,492.0996082,457.2345859,405.3636698,377.7139262,377.9356437,410.4602781,433.7915812,417.3454285,385.7033169,331.7703502,254.2358394,220.6185709,236.1121376,304.4121248,336.759267,289.184576
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Kingdom",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United States",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,0.072668718,0.04380979,0.041568877,0.041055526,0.036155825,0.055136804,0.03890669,0.01575358,0.003619651,0.0026,0.001502921,,,,,,,,
Vanuatu,125.2514003,98.84307829,189.014423,214.5506634,162.1669288,122.4376678,107.0207436,124.4486567,119.141077,64.65749379,66.33335591,47.9316569,33.64261237,20.75304808,9.197083611,2.902688029,15.00758104,7.936980515,3.987357991
Venezuela,2.937280262,1.934800399,2.792066391,2.937112725,4.2317082,4.010147529,3.25167159,3.585783702,2.713579106,2.992614251,4.073566676,3.706676629,4.207511056,6.173322455,7.037985456,10.57030248,18.79104016,32.63404992,32.67858238
Vietnam,3.419993581,3.111349457,2.187570103,1.592471306,0.923919337,0.657195471,0.699462185,0.445123636,0.281794715,0.356043208,0.354135079,0.308501587,0.36018296,0.310389703,0.281985625,0.165192847,0.072798965,0.078614872,0.082282062
"Virgin Islands (U.S.)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"West Bank and Gaza",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Yemen,47.46849212,48.59538134,46.67027663,41.21620543,32.21809748,32.83548144,38.24942227,51.42224113,31.66261001,40.02486929,62.76078663,42.73207493,45.09289887,35.7598441,29.13337715,24.89511961,37.75155447,41.63530579,45.83874642
Zambia,385.6526851,391.1016604,363.8463086,339.0412322,299.2623526,255.8924226,222.5154635,195.7398401,176.7235492,171.995579,177.0226722,186.699768,203.0810884,225.769369,222.9789063,202.5492195,181.3905491,160.0459676,156.7012919
Zimbabwe,122.995695,122.1219475,121.5019484,120.9362211,120.1789536,119.0514723,117.5129668,175.1204739,74.72573331,90.50078624,109.4268529,70.67823409,57.21867894,81.95160632,101.8936038,97.64642873,65.77940029,108.5499901,51.00378117
